,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
434,-0.6158842,-0.0048941290000000005,-3.0482953824214758e-05,3.0482953824214758e-05,0.8235294117647058
435,-0.6168648,-0.0050061540000000005,-3.1180698591906345e-05,3.1180698591906345e-05,0.825426944971537
436,-0.6178768,-0.00512052,-3.189302421655991e-05,3.189302421655991e-05,0.8273244781783682
437,-0.6188705,-0.005237007,-3.261856043395862e-05,3.261856043395862e-05,0.8292220113851992
438,-0.6198975,-0.005356225,-3.336110661306735e-05,3.336110661306735e-05,0.8311195445920304
439,-0.6209219,-0.005474124,-3.409543743534872e-05,3.409543743534872e-05,0.8330170777988615
440,-0.6219338000000001,-0.0055961909999999995,-3.48557285360656e-05,3.48557285360656e-05,0.8349146110056926
441,-0.6229569,-0.005721756999999999,-3.563781306630404e-05,3.563781306630404e-05,0.8368121442125237
442,-0.6239806999999999,-0.00584541,-3.640798252632964e-05,3.640798252632964e-05,0.8387096774193549
443,-0.6249760999999999,-0.005974709,-3.7213317948938476e-05,3.7213317948938476e-05,0.8406072106261859
444,-0.6259952,-0.006102729,-3.801068715366847e-05,3.801068715366847e-05,0.8425047438330171
445,-0.6269768,-0.0062336480000000005,-3.8826112703692255e-05,3.8826112703692255e-05,0.8444022770398482
446,-0.6279939,-0.006365113,-3.9644939000363307e-05,3.9644939000363307e-05,0.8462998102466793
447,-0.6289844,-0.006498955,-4.047857037905e-05,4.047857037905e-05,0.8481973434535105
448,-0.6299969,-0.00663664,-4.133613778221551e-05,4.133613778221551e-05,0.8500948766603416
449,-0.630981,-0.0067726,-4.2182961068226206e-05,4.2182961068226206e-05,0.8519924098671727
450,-0.6319732,-0.0069160359999999995,-4.3076348423714806e-05,4.3076348423714806e-05,0.8538899430740038
451,-0.6329922,-0.007057801999999999,-4.39593342281028e-05,4.39593342281028e-05,0.855787476280835
452,-0.6340108,-0.007200679000000001,-4.4849239866785875e-05,4.4849239866785875e-05,0.857685009487666
453,-0.6350193000000001,-0.007349306,-4.577495922931832e-05,4.577495922931832e-05,0.8595825426944972
454,-0.6360213,-0.007498621,-4.6704963781765264e-05,4.6704963781765264e-05,0.8614800759013282
455,-0.6370198,-0.007650884,-4.7653329874717954e-05,4.7653329874717954e-05,0.8633776091081594
456,-0.6380380999999999,-0.007805606,-4.8617011784530734e-05,4.8617011784530734e-05,0.8652751423149905
457,-0.6390494999999999,-0.007960148,-4.95795725690752e-05,4.95795725690752e-05,0.8671726755218216
458,-0.6400562,-0.008121691,-5.0585738898083924e-05,5.0585738898083924e-05,0.8690702087286528
459,-0.6410779999999999,-0.008281879,-5.1583465645211616e-05,5.1583465645211616e-05,0.8709677419354839
