,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
575,-0.4816844,6.357462e-05,4.163052165905036e-07,4.163052165905036e-07,0.688622754491018
576,-0.4817768,6.348258000000001e-05,4.1570251173540597e-07,4.1570251173540597e-07,0.6898203592814371
577,-0.4818872,6.335930000000001e-05,4.148952382180609e-07,4.148952382180609e-07,0.6910179640718562
578,-0.4819528,6.26069e-05,4.099683028315387e-07,4.099683028315387e-07,0.6922155688622754
579,-0.48204769999999997,6.050677e-05,3.962160369978111e-07,3.962160369978111e-07,0.6934131736526946
580,-0.4821736,5.537028e-05,3.6258079730679993e-07,3.6258079730679993e-07,0.6946107784431138
581,-0.48225379999999995,5.126837e-05,3.3572029022103593e-07,3.3572029022103593e-07,0.6958083832335329
582,-0.48233640000000005,4.844478e-05,3.172305965899489e-07,3.172305965899489e-07,0.6970059880239521
583,-0.48241320000000004,4.539152e-05,2.9723695658695524e-07,2.9723695658695524e-07,0.6982035928143713
584,-0.4825295,4.3871099999999994e-05,2.872808014827873e-07,2.872808014827873e-07,0.6994011976047904
585,-0.4826155,4.1906530000000005e-05,2.7441622220009237e-07,2.7441622220009237e-07,0.7005988023952096
586,-0.4827184,4.2148590000000004e-05,2.760013019178775e-07,2.760013019178775e-07,0.7017964071856287
587,-0.4827871,4.2763770000000003e-05,2.800296805875754e-07,2.800296805875754e-07,0.7029940119760479
588,-0.48286720000000005,4.0344549999999996e-05,2.6418792005357484e-07,2.6418792005357484e-07,0.704191616766467
589,-0.48297700000000005,3.602276e-05,2.3588757438090435e-07,2.3588757438090435e-07,0.7053892215568862
590,-0.4830568,3.305122e-05,2.1642906085290613e-07,2.1642906085290613e-07,0.7065868263473054
591,-0.4831134,3.163475e-05,2.071536007692446e-07,2.071536007692446e-07,0.7077844311377245
592,-0.48323649999999996,3.0314740000000002e-05,1.9850978899417413e-07,1.9850978899417413e-07,0.7089820359281437
593,-0.4833202999999999,2.9238070000000002e-05,1.9145943875147513e-07,1.9145943875147513e-07,0.7101796407185629
594,-0.4834312,2.7260009999999997e-05,1.7850652300099147e-07,1.7850652300099147e-07,0.7113772455089821
595,-0.4835144,2.567571e-05,1.68132062962625e-07,1.68132062962625e-07,0.7125748502994012
596,-0.48358900000000005,2.4872390000000002e-05,1.6287168851459082e-07,1.6287168851459082e-07,0.7137724550898203
597,-0.48368770000000005,2.4602110000000004e-05,1.6110181597834788e-07,1.6110181597834788e-07,0.7149700598802395
598,-0.48374890000000004,2.405971e-05,1.5755002204739415e-07,1.5755002204739415e-07,0.7161676646706586
