,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
491,-0.48198729999999995,0.0001758202,1.0950914939030424e-06,1.0950914939030424e-06,0.5803782505910166
492,-0.4820637,0.0001745757,1.0873401583672944e-06,1.0873401583672944e-06,0.5815602836879432
493,-0.4821977,0.0001735406,1.080893065227035e-06,1.080893065227035e-06,0.58274231678487
494,-0.4822505,0.0001722812,1.0730489254329641e-06,1.0730489254329641e-06,0.5839243498817966
495,-0.48233009999999993,0.0001710219,1.0652054084862646e-06,1.0652054084862646e-06,0.5851063829787234
496,-0.482459,0.0001696381,1.0565864465623047e-06,1.0565864465623047e-06,0.5862884160756501
497,-0.4825503,0.0001682493,1.0479363422697799e-06,1.0479363422697799e-06,0.5874704491725768
498,-0.4826189,0.0001670366,1.0403830721981032e-06,1.0403830721981032e-06,0.5886524822695035
499,-0.4827273,0.00016517009999999997,1.028757626012909e-06,1.028757626012909e-06,0.5898345153664303
500,-0.48284099999999996,0.0001637493,1.0199082105615707e-06,1.0199082105615707e-06,0.5910165484633569
501,-0.4829183,0.0001622728,1.0107118691244216e-06,1.0107118691244216e-06,0.5921985815602837
502,-0.48297570000000006,0.0001611875,1.0039521066037729e-06,1.0039521066037729e-06,0.5933806146572104
503,-0.4831026,0.00016004040000000002,9.968074244076646e-07,9.968074244076646e-07,0.5945626477541371
504,-0.48316499999999996,0.0001593037,9.922189078233451e-07,9.922189078233451e-07,0.5957446808510638
505,-0.4832898,0.0001581361,9.849465419161217e-07,9.849465419161217e-07,0.5969267139479906
506,-0.4833415,0.0001575301,9.81172086846083e-07,9.81172086846083e-07,0.5981087470449172
507,-0.48342959999999996,0.0001562785,9.733765291469729e-07,9.733765291469729e-07,0.599290780141844
508,-0.4835496,0.0001552504,9.669730353227042e-07,9.669730353227042e-07,0.6004728132387707
509,-0.48359309999999994,0.00015416209999999999,9.601945873809165e-07,9.601945873809165e-07,0.6016548463356974
510,-0.4837439,0.0001524857,9.497531740485516e-07,9.497531740485516e-07,0.6028368794326241
511,-0.4838199,0.0001509541,9.402136437098198e-07,9.402136437098198e-07,0.6040189125295509
512,-0.4838911,0.00014960979999999999,9.318407064975207e-07,9.318407064975207e-07,0.6052009456264775
513,-0.484009,0.0001483382,9.239205793241521e-07,9.239205793241521e-07,0.6063829787234042
514,-0.4840673,0.00014695770000000002,9.153221713634449e-07,9.153221713634449e-07,0.607565011820331
515,-0.48417170000000004,0.00014577590000000001,9.079613611294978e-07,9.079613611294978e-07,0.6087470449172576
516,-0.48426899999999995,0.0001445516,9.003358407627509e-07,9.003358407627509e-07,0.6099290780141844
517,-0.4843639,0.00014298120000000002,8.905546456439573e-07,8.905546456439573e-07,0.611111111111111
518,-0.4844340999999999,0.0001414504,8.810200980841957e-07,8.810200980841957e-07,0.6122931442080378
519,-0.4845496,0.0001400976,8.725942188453369e-07,8.725942188453369e-07,0.6134751773049645
520,-0.48459359999999996,0.0001386433,8.635361495246149e-07,8.635361495246149e-07,0.6146572104018913
521,-0.48472079999999995,0.0001374591,8.561603909537567e-07,8.561603909537567e-07,0.6158392434988179
522,-0.4848339,0.0001359771,8.469297929111864e-07,8.469297929111864e-07,0.6170212765957447
523,-0.48490690000000003,0.0001345806,8.382317293710722e-07,8.382317293710722e-07,0.6182033096926713
524,-0.48499309999999995,0.0001337646,8.331492948213169e-07,8.331492948213169e-07,0.6193853427895981
525,-0.48505010000000004,0.000133008,8.284368316101101e-07,8.284368316101101e-07,0.6205673758865248
526,-0.4851805,0.0001322008,8.234092076290286e-07,8.234092076290286e-07,0.6217494089834515
527,-0.485232,0.000131171,8.169951253994477e-07,8.169951253994477e-07,0.6229314420803782
528,-0.4853572,0.0001299761,8.095527221598612e-07,8.095527221598612e-07,0.624113475177305
529,-0.48544390000000004,0.0001284875,8.002810161907856e-07,8.002810161907856e-07,0.6252955082742316
530,-0.48549430000000005,0.0001268552,7.901142785491612e-07,7.901142785491612e-07,0.6264775413711584
531,-0.4855934,0.0001253857,7.809615364280025e-07,7.809615364280025e-07,0.6276595744680851
532,-0.485688,0.0001236299,7.700255822828306e-07,7.700255822828306e-07,0.6288416075650118
533,-0.4858009,0.0001217327,7.582089219546496e-07,7.582089219546496e-07,0.6300236406619385
534,-0.4858969,0.0001198209,7.463013259102597e-07,7.463013259102597e-07,0.6312056737588653
535,-0.48597290000000004,0.0001175937,7.324292692568102e-07,7.324292692568102e-07,0.6323877068557919
536,-0.4860344,0.00011659350000000001,7.261995498491322e-07,7.261995498491322e-07,0.6335697399527187
537,-0.48612910000000004,0.00011417360000000001,7.111272663111998e-07,7.111272663111998e-07,0.6347517730496454
538,-0.4862519,0.0001125039,7.007275837527115e-07,7.007275837527115e-07,0.6359338061465721
