,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
118,-0.5995725000000001,-0.002521064,-1.5702380852627738e-05,1.5702380852627738e-05,0.2239089184060721
119,-0.5985411999999999,-0.002458045,-1.5309868667712264e-05,1.5309868667712264e-05,0.22580645161290322
120,-0.597503,-0.002397,-1.4929651489906123e-05,1.4929651489906123e-05,0.22770398481973436
121,-0.5964722,-0.002336548,-1.4553127797011754e-05,1.4553127797011754e-05,0.22960151802656548
122,-0.5954383000000001,-0.002277415,-1.4184819460944746e-05,1.4184819460944746e-05,0.2314990512333966
123,-0.5943946,-0.002219213,-1.382230983390448e-05,1.382230983390448e-05,0.2333965844402277
124,-0.5933658,-0.0021634429999999997,-1.3474947854934071e-05,1.3474947854934071e-05,0.23529411764705882
125,-0.5923429,-0.002108991,-1.3135795004317317e-05,1.3135795004317317e-05,0.23719165085388993
126,-0.5913035,-0.00205566,-1.2803624272732759e-05,1.2803624272732759e-05,0.23908918406072108
127,-0.5902940999999999,-0.002003196,-1.2476853627857316e-05,1.2476853627857316e-05,0.2409867172675522
128,-0.589302,-0.001952692,-1.2162290791459227e-05,1.2162290791459227e-05,0.2428842504743833
129,-0.5882754,-0.001903582,-1.1856410447416971e-05,1.1856410447416971e-05,0.24478178368121442
130,-0.5872286,-0.001854826,-1.1552734983069093e-05,1.1552734983069093e-05,0.24667931688804554
131,-0.5862086,-0.0018084120000000001,-1.1263646604156911e-05,1.1263646604156911e-05,0.24857685009487668
132,-0.5850829000000001,-0.001754565,-1.0928261980136479e-05,1.0928261980136479e-05,0.2504743833017078
133,-0.5840681,-0.001710271,-1.0652377965495718e-05,1.0652377965495718e-05,0.2523719165085389
134,-0.5830208,-0.001666288,-1.037843100617968e-05,1.037843100617968e-05,0.25426944971537
135,-0.5820021,-0.0016229410000000001,-1.0108445356145072e-05,1.0108445356145072e-05,0.25616698292220114
136,-0.5809688000000001,-0.001580762,-9.84573456340717e-06,9.84573456340717e-06,0.25806451612903225
137,-0.57995,-0.001540009,-9.591905574183913e-06,9.591905574183913e-06,0.25996204933586337
138,-0.5789455,-0.0015001970000000002,-9.343937578724531e-06,9.343937578724531e-06,0.2618595825426945
139,-0.5779088000000001,-0.0014626970000000002,-9.110369814489454e-06,9.110369814489454e-06,0.2637571157495256
140,-0.5768986999999999,-0.001424795,-8.874298203821776e-06,8.874298203821776e-06,0.26565464895635676
141,-0.5758478,-0.001388034,-8.645333281660558e-06,8.645333281660558e-06,0.2675521821631879
142,-0.5748211999999999,-0.001352055,-8.421239025942856e-06,8.421239025942856e-06,0.269449715370019
143,-0.5737823000000001,-0.0013165179999999998,-8.19989775560627e-06,8.19989775560627e-06,0.2713472485768501
144,-0.5727643,-0.001282425,-7.987550401311164e-06,7.987550401311164e-06,0.2732447817836812
145,-0.5717392,-0.001248813,-7.778198942871982e-06,7.778198942871982e-06,0.27514231499051234
146,-0.5707009,-0.001215572,-7.571158248180295e-06,7.571158248180295e-06,0.27703984819734345
147,-0.5696661999999999,-0.0011829660000000001,-7.368072634296325e-06,7.368072634296325e-06,0.27893738140417457
148,-0.5686583000000001,-0.001150894,-7.16831302537506e-06,7.16831302537506e-06,0.2808349146110057
149,-0.5676306999999999,-0.001120077,-6.97637015096353e-06,6.97637015096353e-06,0.2827324478178368
150,-0.5666018,-0.001090502,-6.792163040903465e-06,6.792163040903465e-06,0.2846299810246679
151,-0.5655720999999999,-0.001061778,-6.61325636197311e-06,6.61325636197311e-06,0.2865275142314991
152,-0.5645611999999999,-0.00103306,-6.434387053885031e-06,6.434387053885031e-06,0.2884250474383302
153,-0.5635346,-0.0010051460000000002,-6.260525438662154e-06,6.260525438662154e-06,0.2903225806451613
