,potential_V,current_A,j_A/mm2,abs_j_mA/mm2,progress,renorm_potential_V
530,-0.6361744999999999,-0.01124716,-7.979570583009888e-05,7.979570583009888e-05,0.314359637774903,-0.6361744999999999
531,-0.6351728000000001,-0.01110515,-7.878818142527735e-05,7.878818142527735e-05,0.3130659767141009,-0.6351728000000001
532,-0.6341492,-0.01096237,-7.777519406860942e-05,7.777519406860942e-05,0.3117723156532989,-0.6341492
533,-0.633148,-0.01082239,-7.678207199138304e-05,7.678207199138304e-05,0.3104786545924968,-0.633148
534,-0.6321493,-0.01068267,-7.579079454724769e-05,7.579079454724769e-05,0.3091849935316947,-0.6321493
535,-0.6311643,-0.01054438,-7.480966258511287e-05,7.480966258511287e-05,0.3078913324708927,-0.6311643
536,-0.6301796,-0.01040666,-7.383257462629293e-05,7.383257462629293e-05,0.3065976714100906,-0.6301796
537,-0.6291631,-0.01026859,-7.285300350754278e-05,7.285300350754278e-05,0.3053040103492885,-0.6291631
538,-0.6281643000000001,-0.01013286,-7.189003408661171e-05,7.189003408661171e-05,0.3040103492884864,-0.6281643000000001
539,-0.6271547,-0.009996674,-7.09238294630287e-05,7.09238294630287e-05,0.3027166882276844,-0.6271547
540,-0.6261679,-0.009863664,-6.998015774212658e-05,6.998015774212658e-05,0.3014230271668823,-0.6261679
541,-0.6251888000000001,-0.009733331,-6.905547864731915e-05,6.905547864731915e-05,0.3001293661060802,-0.6251888000000001
542,-0.6241859000000001,-0.009601934,-6.812325074632392e-05,6.812325074632392e-05,0.2988357050452782,-0.6241859000000001
543,-0.6231685,-0.009470127,-6.718811400083904e-05,6.718811400083904e-05,0.2975420439844761,-0.6231685
544,-0.6221588999999998,-0.009341449,-6.627517670513013e-05,6.627517670513013e-05,0.296248382923674,-0.6221588999999998
545,-0.6211709999999999,-0.009213869,-6.537002943685937e-05,6.537002943685937e-05,0.29495472186287197,-0.6211709999999999
546,-0.6201772999999999,-0.009086379,-6.446552069542783e-05,6.446552069542783e-05,0.2936610608020699,-0.6201772999999999
547,-0.6191765999999999,-0.008960309,-6.357108648857022e-05,6.357108648857022e-05,0.2923673997412678,-0.6191765999999999
548,-0.6181942999999999,-0.008838496,-6.270685460120648e-05,6.270685460120648e-05,0.29107373868046577,-0.6181942999999999
549,-0.6171579999999999,-0.008715281,-6.183267588463666e-05,6.183267588463666e-05,0.2897800776196637,-0.6171579999999999
550,-0.6161601999999999,-0.008590526999999999,-6.0947578359116585e-05,6.0947578359116585e-05,0.2884864165588616,-0.6161601999999999
551,-0.6151449,-0.008466108,-6.006485757238687e-05,6.006485757238687e-05,0.2871927554980595,-0.6151449
552,-0.6141428,-0.008346837,-5.921866052085904e-05,5.921866052085904e-05,0.2858990944372575,-0.6141428
553,-0.6131272999999999,-0.00822832,-5.8377812905295134e-05,5.8377812905295134e-05,0.2846054333764554,-0.6131272999999999
554,-0.6121543999999999,-0.008112343000000001,-5.755498593608181e-05,5.755498593608181e-05,0.2833117723156533,-0.6121543999999999
555,-0.6111262,-0.007993713000000001,-5.6713336614597575e-05,5.6713336614597575e-05,0.28201811125485127,-0.6111262
556,-0.6101409,-0.007877525,-5.588901265468346e-05,5.588901265468346e-05,0.2807244501940492,-0.6101409
557,-0.6091515000000001,-0.00776259,-5.507357840731946e-05,5.507357840731946e-05,0.2794307891332471,-0.6091515000000001
558,-0.6081375999999998,-0.0076486359999999995,-5.426510410250268e-05,5.426510410250268e-05,0.27813712807244506,-0.6081375999999998
559,-0.6071328,-0.007537281,-5.34750690338533e-05,5.34750690338533e-05,0.276843467011643,-0.6071328
560,-0.6061175999999999,-0.007424266,-5.267325669239211e-05,5.267325669239211e-05,0.2755498059508409,-0.6061175999999999
561,-0.6051316,-0.007312193000000001,-5.187812759851449e-05,5.187812759851449e-05,0.27425614489003886,-0.6051316
562,-0.6041569999999998,-0.007202244,-5.109806773804184e-05,5.109806773804184e-05,0.27296248382923677,-0.6041569999999998
563,-0.6031385999999999,-0.007095085,-5.0337802209584205e-05,5.0337802209584205e-05,0.2716688227684347,-0.6031385999999999
564,-0.6021444,-0.00698738,-4.957366295163546e-05,4.957366295163546e-05,0.27037516170763265,-0.6021444
565,-0.6011229,-0.006880323000000001,-4.881412108692892e-05,4.881412108692892e-05,0.26908150064683056,-0.6011229
566,-0.6001209999999999,-0.0067756380000000005,-4.807140795180646e-05,4.807140795180646e-05,0.2677878395860285,-0.6001209999999999
567,-0.5991339999999998,-0.0066703759999999996,-4.732460115017049e-05,4.732460115017049e-05,0.2664941785252264,-0.5991339999999998
568,-0.5981045,-0.00656681,-4.6589827032082016e-05,4.6589827032082016e-05,0.26520051746442436,-0.5981045
569,-0.5971078000000001,-0.006464772,-4.586589368077452e-05,4.586589368077452e-05,0.26390685640362227,-0.5971078000000001
570,-0.5961053000000001,-0.006361792,-4.513527708188346e-05,4.513527708188346e-05,0.2626131953428202,-0.5961053000000001
571,-0.5950960999999999,-0.006262077,-4.442782481776982e-05,4.442782481776982e-05,0.26131953428201815,-0.5950960999999999
572,-0.5940928999999999,-0.006162199,-4.3719216110602984e-05,4.3719216110602984e-05,0.26002587322121606,-0.5940928999999999
573,-0.5931274999999998,-0.006064138,-4.3023498550845204e-05,4.3023498550845204e-05,0.258732212160414,-0.5931274999999998
574,-0.5920955999999999,-0.005966609,-4.233155539418133e-05,4.233155539418133e-05,0.25743855109961195,-0.5920955999999999
575,-0.5911008999999998,-0.005871034,-4.165347536467061e-05,4.165347536467061e-05,0.25614489003880986,-0.5911008999999998
576,-0.5900709,-0.005774869,-4.097120943699185e-05,4.097120943699185e-05,0.25485122897800777,-0.5900709
577,-0.5890825,-0.005681545,-4.030909967320364e-05,4.030909967320364e-05,0.25355756791720574,-0.5890825
578,-0.5880833999999999,-0.005588592,-3.964962205894145e-05,3.964962205894145e-05,0.25226390685640365,-0.5880833999999999
579,-0.5870622000000001,-0.0054961359999999996,-3.8993670531780136e-05,3.8993670531780136e-05,0.25097024579560157,-0.5870622000000001
580,-0.5860567999999999,-0.00540656,-3.835815186347304e-05,3.835815186347304e-05,0.2496765847347995,-0.5860567999999999
581,-0.5850734999999998,-0.005315896999999999,-3.771492120989699e-05,3.771492120989699e-05,0.24838292367399745,-0.5850734999999998
582,-0.5841185999999998,-0.005227217,-3.70857594310112e-05,3.70857594310112e-05,0.24708926261319536,-0.5841185999999998
583,-0.5831249000000001,-0.005139637,-3.6464401869048884e-05,3.6464401869048884e-05,0.2457956015523933,-0.5831249000000001
584,-0.5820898999999999,-0.005053372,-3.5852373893681466e-05,3.5852373893681466e-05,0.2445019404915912,-0.5820898999999999
585,-0.5811024,-0.00496783,-3.5245475417255563e-05,3.5245475417255563e-05,0.24320827943078915,-0.5811024
586,-0.5801139,-0.004883274,-3.464557235709017e-05,3.464557235709017e-05,0.2419146183699871,-0.5801139
587,-0.579072,-0.004798918,-3.404708824545631e-05,3.404708824545631e-05,0.240620957309185,-0.579072
588,-0.5780791999999999,-0.004716995,-3.346586564270867e-05,3.346586564270867e-05,0.23932729624838295,-0.5780791999999999
589,-0.5770519999999999,-0.004635429,-3.288717586308983e-05,3.288717586308983e-05,0.23803363518758086,-0.5770519999999999
590,-0.5760745999999999,-0.00455553,-3.23203130194814e-05,3.23203130194814e-05,0.2367399741267788,-0.5760745999999999
591,-0.5750671,-0.004476534,-3.175985672849287e-05,3.175985672849287e-05,0.23544631306597674,-0.5750671
592,-0.5740774,-0.004398308,-3.120486338935078e-05,3.120486338935078e-05,0.23415265200517466,-0.5740774
593,-0.5730698999999999,-0.004321185,-3.065769555136015e-05,3.065769555136015e-05,0.2328589909443726,-0.5730698999999999
594,-0.5720824999999998,-0.004245439,-3.0120297174009186e-05,3.0120297174009186e-05,0.23156532988357054,-0.5720824999999998
595,-0.5710805999999999,-0.004170072,-2.9585587704125493e-05,2.9585587704125493e-05,0.23027166882276845,-0.5710805999999999
596,-0.5700563999999999,-0.004095889,-2.9059278409548532e-05,2.9059278409548532e-05,0.2289780077619664,-0.5700563999999999
597,-0.5690468,-0.004022349000000001,-2.853753103450048e-05,2.853753103450048e-05,0.2276843467011643,-0.5690468
598,-0.5680444999999998,-0.003950762,-2.8029639691862932e-05,2.8029639691862932e-05,0.22639068564036224,-0.5680444999999998
599,-0.5670492,-0.0038794859999999997,-2.7523954814191932e-05,2.7523954814191932e-05,0.22509702457956018,-0.5670492
600,-0.5660300999999999,-0.003809303,-2.7026024490245815e-05,2.7026024490245815e-05,0.2238033635187581,-0.5660300999999999
601,-0.5650355,-0.003740908,-2.6540779566171683e-05,2.6540779566171683e-05,0.22250970245795604,-0.5650355
602,-0.564036,-0.003672672,-2.605666270618013e-05,2.605666270618013e-05,0.22121604139715395,-0.564036
603,-0.5630253999999999,-0.0036056390000000003,-2.55810808216058e-05,2.55810808216058e-05,0.2199223803363519,-0.5630253999999999
604,-0.5620289,-0.00354004,-2.5115672798002626e-05,2.5115672798002626e-05,0.21862871927554983,-0.5620289
605,-0.5610213,-0.0034747040000000003,-2.4652130691718434e-05,2.4652130691718434e-05,0.21733505821474774,-0.5610213
606,-0.5600251999999999,-0.0034106329999999997,-2.4197563434896238e-05,2.4197563434896238e-05,0.21604139715394569,-0.5600251999999999
607,-0.5590310999999999,-0.003347449,-2.374928921481144e-05,2.374928921481144e-05,0.21474773609314363,-0.5590310999999999
608,-0.5580372,-0.0032854259999999997,-2.330925199095224e-05,2.330925199095224e-05,0.21345407503234154,-0.5580372
609,-0.5570237,-0.003223697,-2.287130062143441e-05,2.287130062143441e-05,0.21216041397153948,-0.5570237
610,-0.5560191999999999,-0.003163787,-2.2446254588810955e-05,2.2446254588810955e-05,0.2108667529107374,-0.5560191999999999
611,-0.5550112999999999,-0.0031044209999999996,-2.2025068096193293e-05,2.2025068096193293e-05,0.20957309184993533,-0.5550112999999999
612,-0.553993,-0.003045571,-2.160754249078701e-05,2.160754249078701e-05,0.20827943078913327,-0.553993
613,-0.5529774999999999,-0.0029887570000000003,-2.120446178143183e-05,2.120446178143183e-05,0.2069857697283312,-0.5529774999999999
614,-0.551974,-0.0029323509999999997,-2.080427572708099e-05,2.080427572708099e-05,0.20569210866752913,-0.551974
615,-0.5509914999999999,-0.002876299,-2.0406601211630987e-05,2.0406601211630987e-05,0.20439844760672704,-0.5509914999999999
616,-0.5499723000000001,-0.002821733,-2.0019469483770337e-05,2.0019469483770337e-05,0.20310478654592498,-0.5499723000000001
617,-0.548994,-0.0027681140000000003,-1.9639056477206544e-05,1.9639056477206544e-05,0.20181112548512292,-0.548994
618,-0.5480019999999999,-0.002715504,-1.9265802065984375e-05,1.9265802065984375e-05,0.20051746442432083,-0.5480019999999999
619,-0.5469811,-0.002663195,-1.889468317230218e-05,1.889468317230218e-05,0.19922380336351878,-0.5469811
620,-0.5459714999999998,-0.00261207,-1.8531964453926714e-05,1.8531964453926714e-05,0.19793014230271672,-0.5459714999999998
621,-0.5449582,-0.002561714,-1.8174701592655028e-05,1.8174701592655028e-05,0.19663648124191463,-0.5449582
622,-0.5439924999999999,-0.002512397,-1.7824810169004703e-05,1.7824810169004703e-05,0.19534282018111257,-0.5439924999999999
623,-0.5430078,-0.002464403,-1.748430508989053e-05,1.748430508989053e-05,0.19404915912031048,-0.5430078
624,-0.5419982999999999,-0.0024168429999999997,-1.71468791290898e-05,1.71468791290898e-05,0.19275549805950842,-0.5419982999999999
625,-0.5409807,-0.002369033,-1.6807679482624646e-05,1.6807679482624646e-05,0.19146183699870636,-0.5409807
626,-0.5399879999999999,-0.002326373,-1.6505017760846703e-05,1.6505017760846703e-05,0.19016817593790428,-0.5399879999999999
627,-0.5379084999999999,-0.002204334,-1.5639182461642333e-05,1.5639182461642333e-05,0.18758085381630016,-0.5379084999999999
628,-0.5369236,-0.0021621170000000003,-1.5339663710861756e-05,1.5339663710861756e-05,0.18628719275549807,-0.5369236
629,-0.5359334999999998,-0.002120889,-1.5047161660569652e-05,1.5047161660569652e-05,0.184993531694696,-0.5359334999999998
630,-0.5349221,-0.002079844,-1.475595794818391e-05,1.475595794818391e-05,0.18369987063389392,-0.5349221
631,-0.5339185999999998,-0.002039792,-1.4471799315257277e-05,1.4471799315257277e-05,0.18240620957309187,-0.5339185999999998
632,-0.5329102000000001,-0.002000331,-1.4191833675241352e-05,1.4191833675241352e-05,0.1811125485122898,-0.5329102000000001
633,-0.5318841999999999,-0.001961819,-1.3918600946007593e-05,1.3918600946007593e-05,0.17981888745148772,-0.5318841999999999
634,-0.5308960999999999,-0.001924225,-1.365188119053361e-05,1.365188119053361e-05,0.17852522639068566,-0.5308960999999999
635,-0.5298873,-0.001886941,-1.338736080528352e-05,1.338736080528352e-05,0.17723156532988357,-0.5298873
636,-0.5289022000000001,-0.001850349,-1.3127749981952567e-05,1.3127749981952567e-05,0.1759379042690815,-0.5289022000000001
637,-0.5279151,-0.001814425,-1.2872878446716962e-05,1.2872878446716962e-05,0.17464424320827945,-0.5279151
638,-0.5268884999999999,-0.001779405,-1.262442055884393e-05,1.262442055884393e-05,0.17335058214747737,-0.5268884999999999
639,-0.5259094,-0.001745139,-1.238131210693481e-05,1.238131210693481e-05,0.1720569210866753,-0.5259094
640,-0.5249047,-0.00171156,-1.2143077743231539e-05,1.2143077743231539e-05,0.17076326002587325,-0.5249047
641,-0.5239155,-0.001678389,-1.1907738034532612e-05,1.1907738034532612e-05,0.16946959896507116,-0.5239155
642,-0.5229378,-0.0016460379999999998,-1.1678216014813009e-05,1.1678216014813009e-05,0.1681759379042691,-0.5229378
643,-0.5219555,-0.001614441,-1.1454043431057322e-05,1.1454043431057322e-05,0.16688227684346701,-0.5219555
644,-0.5209375999999999,-0.0015830279999999998,-1.123117627995065e-05,1.123117627995065e-05,0.16558861578266496,-0.5209375999999999
645,-0.5199187999999999,-0.001552534,-1.1014829197346416e-05,1.1014829197346416e-05,0.1642949547218629,-0.5199187999999999
646,-0.5189318,-0.0015224029999999999,-1.080105750632693e-05,1.080105750632693e-05,0.1630012936610608,-0.5189318
647,-0.5179198999999999,-0.001492876,-1.0591571039872705e-05,1.0591571039872705e-05,0.16170763260025875,-0.5179198999999999
648,-0.5169109999999999,-0.0014637679999999998,-1.0385057270592057e-05,1.0385057270592057e-05,0.16041397153945666,-0.5169109999999999
649,-0.5158962,-0.001435284,-1.0182970620729823e-05,1.0182970620729823e-05,0.1591203104786546,-0.5158962
650,-0.5149218,-0.001407748,-9.987609786907096e-06,9.987609786907096e-06,0.15782664941785254,-0.5149218
651,-0.5139130999999999,-0.001380656,-9.795399018824396e-06,9.795399018824396e-06,0.15653298835705046,-0.5139130999999999
652,-0.512899,-0.001354045,-9.606600821960053e-06,9.606600821960053e-06,0.1552393272962484,-0.512899
653,-0.5119271000000001,-0.0013273229999999998,-9.417015108660703e-06,9.417015108660703e-06,0.15394566623544634,-0.5119271000000001
654,-0.5109059,-0.001301787,-9.235843760153401e-06,9.235843760153401e-06,0.15265200517464425,-0.5109059
655,-0.5099182,-0.001276745,-9.058177214519006e-06,9.058177214519006e-06,0.1513583441138422,-0.5099182
656,-0.5089071000000001,-0.001252001,-8.88262490219661e-06,8.88262490219661e-06,0.1500646830530401,-0.5089071000000001
657,-0.5079176999999999,-0.0012278010000000002,-8.71093212988001e-06,8.71093212988001e-06,0.14877102199223805,-0.5079176999999999
658,-0.5068987999999999,-0.001204231,-8.543709045437763e-06,8.543709045437763e-06,0.14747736093143599,-0.5068987999999999
659,-0.5058761999999999,-0.001180799,-8.377465035482283e-06,8.377465035482283e-06,0.1461836998706339,-0.5058761999999999
660,-0.5049068999999999,-0.001158044,-8.216024166306074e-06,8.216024166306074e-06,0.14489003880983184,-0.5049068999999999
661,-0.5038916,-0.001135789,-8.058130668458719e-06,8.058130668458719e-06,0.14359637774902975,-0.5038916
662,-0.5028963,-0.001113923,-7.902997025505215e-06,7.902997025505215e-06,0.1423027166882277,-0.5028963
663,-0.5019359999999999,-0.00109214,-7.748452246192299e-06,7.748452246192299e-06,0.14100905562742563,-0.5019359999999999
664,-0.5009262999999999,-0.0010712439999999998,-7.600200503616773e-06,7.600200503616773e-06,0.13971539456662355,-0.5009262999999999
665,-0.49994219999999995,-0.001050797,-7.455134300494561e-06,7.455134300494561e-06,0.1384217335058215,-0.49994219999999995
666,-0.4989199,-0.001030588,-7.311756646124883e-06,7.311756646124883e-06,0.13712807244501943,-0.4989199
667,-0.4979080999999999,-0.001010602,-7.169961119367874e-06,7.169961119367874e-06,0.13583441138421734,-0.4979080999999999
668,-0.4969053999999999,-0.000991412,-7.033813007766403e-06,7.033813007766403e-06,0.13454075032341528,-0.4969053999999999
669,-0.4958859999999999,-0.0009721625,-6.897242758976799e-06,6.897242758976799e-06,0.1332470892626132,-0.4958859999999999
670,-0.49489489999999997,-0.0009536036999999999,-6.765572848940875e-06,6.765572848940875e-06,0.13195342820181113,-0.49489489999999997
671,-0.4938993,-0.0009354196,-6.636561338978797e-06,6.636561338978797e-06,0.13065976714100908,-0.4938993
672,-0.49289959999999994,-0.0009176896000000001,-6.510771551657583e-06,6.510771551657583e-06,0.129366106080207,-0.49289959999999994
673,-0.4918917,-0.0008999439,-6.384870376876644e-06,6.384870376876644e-06,0.12807244501940493,-0.4918917
674,-0.49092549999999996,-0.0008828022999999999,-6.263255136135228e-06,6.263255136135228e-06,0.12677878395860287,-0.49092549999999996
675,-0.48991919999999994,-0.0008660968,-6.14473391266684e-06,6.14473391266684e-06,0.12548512289780078,-0.48991919999999994
676,-0.48889949999999993,-0.0008496813999999999,-6.028270874043453e-06,6.028270874043453e-06,0.12419146183699872,-0.48889949999999993
677,-0.4879074999999999,-0.0008335082,-5.9135261820917655e-06,5.9135261820917655e-06,0.12289780077619665,-0.4879074999999999
678,-0.48690819999999996,-0.0008175156,-5.800062800664059e-06,5.800062800664059e-06,0.12160413971539458,-0.48690819999999996
679,-0.4858758999999999,-0.0008016396,-5.687426666230242e-06,5.687426666230242e-06,0.1203104786545925,-0.4858758999999999
680,-0.48490059999999996,-0.0007865284,-5.580216590981043e-06,5.580216590981043e-06,0.11901681759379043,-0.48490059999999996
681,-0.48388199999999987,-0.0007714639,-5.473337840213958e-06,5.473337840213958e-06,0.11772315653298837,-0.48388199999999987
682,-0.48287969999999997,-0.0007565702,-5.36767087149281e-06,5.36767087149281e-06,0.1164294954721863,-0.48287969999999997
683,-0.4818973999999999,-0.0007424354,-5.267388102974599e-06,5.267388102974599e-06,0.11513583441138422,-0.4818973999999999
684,-0.4809321999999999,-0.0007280800999999999,-5.165540943700362e-06,5.165540943700362e-06,0.11384217335058215,-0.4809321999999999
685,-0.4799334,-0.0007140492,-5.065995318944288e-06,5.065995318944288e-06,0.11254851228978009,-0.4799334
686,-0.4789106,-0.0007005958,-4.970546908073041e-06,4.970546908073041e-06,0.11125485122897802,-0.4789106
687,-0.47790059999999995,-0.0006868328,-4.872901964874967e-06,4.872901964874967e-06,0.10996119016817595,-0.47790059999999995
688,-0.47689209999999993,-0.0006736804,-4.779589071543691e-06,4.779589071543691e-06,0.10866752910737387,-0.47689209999999993
689,-0.47589780000000004,-0.000660497,-4.686056241190027e-06,4.686056241190027e-06,0.10737386804657181,-0.47589780000000004
690,-0.47489819999999994,-0.0006482072,-4.5988632728752915e-06,4.5988632728752915e-06,0.10608020698576974,-0.47489819999999994
691,-0.4738561,-0.0006356533,-4.509796583024656e-06,4.509796583024656e-06,0.10478654592496767,-0.4738561
692,-0.4728717,-0.000623763,-4.4254379644016775e-06,4.4254379644016775e-06,0.1034928848641656,-0.4728717
693,-0.47187739999999995,-0.0006117997,-4.340561429564685e-06,4.340561429564685e-06,0.10219922380336352,-0.47187739999999995
694,-0.47089699999999995,-0.0006001226,-4.25771541007633e-06,4.25771541007633e-06,0.10090556274256146,-0.47089699999999995
695,-0.4699133999999999,-0.0005885028,-4.1752759193422615e-06,4.1752759193422615e-06,0.09961190168175939,-0.4699133999999999
696,-0.4688828,-0.0005772183,-4.095215295821324e-06,4.095215295821324e-06,0.09831824062095731,-0.4688828
697,-0.4678709,-0.0005661382,-4.0166048376996216e-06,4.0166048376996216e-06,0.09702457956015524,-0.4678709
698,-0.46689249999999993,-0.0005552822,-3.939584311407513e-06,3.939584311407513e-06,0.09573091849935318,-0.46689249999999993
699,-0.4658566999999999,-0.0005445245,-3.863261198318657e-06,3.863261198318657e-06,0.09443725743855111,-0.4658566999999999
700,-0.4648619,-0.0005340165000000001,-3.788709642471433e-06,3.788709642471433e-06,0.09314359637774904,-0.4648619
701,-0.46386849999999996,-0.0005235869,-3.7147143144485715e-06,3.7147143144485715e-06,0.09184993531694696,-0.46386849999999996
702,-0.46285289999999996,-0.0005135992,-3.643854153206153e-06,3.643854153206153e-06,0.0905562742561449,-0.46285289999999996
703,-0.4618614999999999,-0.0005037527,-3.5739957696270037e-06,3.5739957696270037e-06,0.08926261319534283,-0.4618614999999999
704,-0.46089469999999993,-0.000493611,-3.502043018015298e-06,3.502043018015298e-06,0.08796895213454076,-0.46089469999999993
705,-0.4599141,-0.0004845449,-3.4377213716062256e-06,3.4377213716062256e-06,0.08667529107373868,-0.4599141
706,-0.45892369999999993,-0.0004749773,-3.3698417117543118e-06,3.3698417117543118e-06,0.08538163001293662,-0.45892369999999993
707,-0.45792009999999994,-0.0004644348,-3.2950453872853953e-06,3.2950453872853953e-06,0.08408796895213455,-0.45792009999999994
708,-0.45671619999999996,-0.0004547739,-3.2265037879435166e-06,3.2265037879435166e-06,0.08279430789133248,-0.45671619999999996
709,-0.45572039999999997,-0.0004453851,-3.1598926680788013e-06,3.1598926680788013e-06,0.0815006468305304,-0.45572039999999997
710,-0.45473129999999995,-0.00043654669999999997,-3.0971864945728896e-06,3.0971864945728896e-06,0.08020698576972833,-0.45473129999999995
711,-0.45371269999999997,-0.00042793489999999997,-3.0360879897532156e-06,3.0360879897532156e-06,0.07891332470892627,-0.45371269999999997
712,-0.45273030000000003,-0.0004193618,-2.975264051474395e-06,2.975264051474395e-06,0.0776196636481242,-0.45273030000000003
713,-0.45171629999999996,-0.00041097660000000006,-2.9157732153409587e-06,2.9157732153409587e-06,0.07632600258732213,-0.45171629999999996
714,-0.45073549999999996,-0.0004027451,-2.8573728411540118e-06,2.8573728411540118e-06,0.07503234152652005,-0.45073549999999996
715,-0.44974179999999997,-0.0003946264,-2.7997727539388547e-06,2.7997727539388547e-06,0.07373868046571799,-0.44974179999999997
716,-0.44873369999999996,-0.0003865595,-2.742540174393367e-06,2.742540174393367e-06,0.07244501940491592,-0.44873369999999996
717,-0.44774659999999994,-0.00037861339999999995,-2.686164639760931e-06,2.686164639760931e-06,0.07115135834411385,-0.44774659999999994
718,-0.4467181999999999,-0.0003707452,-2.6303417855815308e-06,2.6303417855815308e-06,0.06985769728331177,-0.4467181999999999
719,-0.4457074999999999,-0.00036295980000000005,-2.5751063760941896e-06,2.5751063760941896e-06,0.06856403622250971,-0.4457074999999999
720,-0.44470319999999997,-0.0003552902,-2.52069253780661e-06,2.52069253780661e-06,0.06727037516170764,-0.44470319999999997
721,-0.44373189999999996,-0.0003476872,-2.466751209380035e-06,2.466751209380035e-06,0.06597671410090557,-0.44373189999999996
722,-0.4427114,-0.0003402033,-2.413654864803993e-06,2.413654864803993e-06,0.0646830530401035,-0.4427114
723,-0.44173549999999995,-0.0003327414,-2.3607146045664204e-06,2.3607146045664204e-06,0.06338939197930143,-0.44173549999999995
724,-0.4407151,-0.000325318,-2.30804749192117e-06,2.30804749192117e-06,0.06209573091849936,-0.4407151
725,-0.4397606,-0.00031799599999999997,-2.256099786181411e-06,2.256099786181411e-06,0.06080206985769729,-0.4397606
726,-0.43873319999999993,-0.0003107801,-2.204904832637636e-06,2.204904832637636e-06,0.059508408796895215,-0.43873319999999993
727,-0.4377409,-0.00030361330000000004,-2.154058230958354e-06,2.154058230958354e-06,0.05821474773609315,-0.4377409
728,-0.43673449999999997,-0.0002964796,-2.103446465261042e-06,2.103446465261042e-06,0.056921086675291076,-0.43673449999999997
729,-0.4357694,-0.0002894687,-2.0537059339620975e-06,2.0537059339620975e-06,0.05562742561448901,-0.4357694
730,-0.4347848999999999,-0.000282526,-2.0044492641124083e-06,2.0044492641124083e-06,0.054333764553686936,-0.4347848999999999
731,-0.43378619999999996,-0.0002756031,-1.955333070167342e-06,1.955333070167342e-06,0.05304010349288487,-0.43378619999999996
732,-0.4327593999999999,-0.0002688328,-1.9072995339518425e-06,1.9072995339518425e-06,0.0517464424320828,-0.4327593999999999
733,-0.4317587,-0.0002619915,-1.8587622710076455e-06,1.8587622710076455e-06,0.05045278137128073,-0.4317587
734,-0.4307779999999999,-0.0002552187,-1.8107109979355016e-06,1.8107109979355016e-06,0.04915912031047866,-0.4307779999999999
735,-0.42974209999999996,-0.0002483504,-1.7619821769395465e-06,1.7619821769395465e-06,0.04786545924967659,-0.42974209999999996
736,-0.42873579999999994,-0.0002416107,-1.7141657398493726e-06,1.7141657398493726e-06,0.04657179818887452,-0.42873579999999994
737,-0.4277476999999999,-0.0002347366,-1.6653957693460026e-06,1.6653957693460026e-06,0.04527813712807245,-0.4277476999999999
738,-0.42674619999999996,-0.00022787580000000002,-1.6167201589199805e-06,1.6167201589199805e-06,0.04398447606727038,-0.42674619999999996
739,-0.4257601,-0.0002210157,-1.5680495148138181e-06,1.5680495148138181e-06,0.04269081500646831,-0.4257601
740,-0.4247587,-0.0002141336,-1.5192227863691866e-06,1.5192227863691866e-06,0.04139715394566624,-0.4247587
741,-0.4237503999999999,-0.00020726029999999998,-1.4704584916599427e-06,1.4704584916599427e-06,0.040103492884864166,-0.4237503999999999
742,-0.42275009999999996,-0.00020032950000000002,-1.4212862492478806e-06,1.4212862492478806e-06,0.0388098318240621,-0.42275009999999996
743,-0.4217566,-0.0001933819,-1.3719948151591688e-06,1.3719948151591688e-06,0.037516170763260026,-0.4217566
744,-0.42076669999999994,-0.00018643299999999998,-1.322694157905002e-06,1.322694157905002e-06,0.03622250970245796,-0.42076669999999994
745,-0.41976479999999994,-0.0001794509,-1.2731579551945995e-06,1.2731579551945995e-06,0.03492884864165589,-0.41976479999999994
746,-0.41877999999999993,-0.0001724587,-1.2235500955833537e-06,1.2235500955833537e-06,0.03363518758085382,-0.41877999999999993
747,-0.4177740999999999,-0.0001653325,-1.1729915404559748e-06,1.1729915404559748e-06,0.03234152652005175,-0.4177740999999999
748,-0.41676649999999993,-0.0001582174,-1.1225117369720966e-06,1.1225117369720966e-06,0.03104786545924968,-0.41676649999999993
749,-0.4157798,-0.0001510059,-1.0713480002960148e-06,1.0713480002960148e-06,0.029754204398447608,-0.4157798
750,-0.41479609999999995,-0.0001438107,-1.0202999079252539e-06,1.0202999079252539e-06,0.028460543337645538,-0.41479609999999995
751,-0.41379730000000003,-0.0001365035,-9.684572043768296e-07,9.684572043768296e-07,0.027166882276843468,-0.41379730000000003
752,-0.41280189999999994,-0.00012922889999999999,-9.168457894390462e-07,9.168457894390462e-07,0.0258732212160414,-0.41280189999999994
753,-0.4118111,-0.0001217842,-8.640275587751866e-07,8.640275587751866e-07,0.02457956015523933,-0.4118111
754,-0.4107955999999999,-0.00011430469999999999,-8.109624310668383e-07,8.109624310668383e-07,0.02328589909443726,-0.4107955999999999
755,-0.4097794999999999,-0.00010672530000000001,-7.571885385669852e-07,7.571885385669852e-07,0.02199223803363519,-0.4097794999999999
756,-0.4087748,-9.908063e-05,-7.029515722138628e-07,7.029515722138628e-07,0.02069857697283312,-0.4087748
757,-0.40780059999999996,-9.134016e-05,-6.480349295141319e-07,6.480349295141319e-07,0.01940491591203105,-0.40780059999999996
758,-0.40678909999999996,-8.358134e-05,-5.92988098286632e-07,5.92988098286632e-07,0.01811125485122898,-0.40678909999999996
759,-0.4057959,-7.57683e-05,-5.37556590112231e-07,5.37556590112231e-07,0.01681759379042691,-0.4057959
